theater_id,longitude,latitude,city,state,zipcode
324,-87.872665,41.783432,Countryside,IL,60525
323,-87.653557,41.912025,Chicago,IL,60642
325,-86.18383,41.71912,Mishawaka,IN,46545
327,-86.852875,40.394775,Lafayette,IN,47905
329,-93.442375,45.093018,Maple Grove,MN,55369
32,-90.611115,38.797874,Saint Peters,MO,63376
319,-87.807724,41.954472,Norridge,IL,60706
331,-73.415031,41.416344,Danbury,CT,06810
332,-96.331429,30.625923,College Station,TX,77840
335,-85.677673,38.139385,Louisville,KY,40219
333,-85.623215,38.253174,Louisville,KY,40207
337,-97.083199,47.88855,Grand Forks,ND,58201
339,-82.62899,39.734566,Lancaster,OH,43130
338,-106.65541,35.206696,Albuquerque,NM,87114
340,-88.1146581,30.65070996,Mobile,AL,36606
342,-75.845894,41.237659,Wilkes Barre,PA,18702
341,-75.653275,41.456394,Dickson City,PA,18519
343,-70.987167,41.643394,North Dartmouth,MA,02747
344,-74.076767,40.96693,Paramus,NJ,07652
345,-73.410637,40.825775,Huntington Station,NY,11746
356,-77.513344,38.7895,Manassas,VA,20109
347,-92.074905,30.176125,Lafayette,LA,70503
348,-87.637985,34.842548,Florence,AL,35630
359,-122.48726,48.796295,Bellingham,WA,98226
34,-90.430748,38.754215,Bridgeton,MO,63044
350,-81.553749,30.189497,Jacksonville,FL,32256
352,-117.11728,32.918617,San Diego,CA,92126
364,-121.27426,38.676498,Citrus Heights,CA,95610
353,-97.505981,25.959242,Brownsville,TX,78526
366,-122.29316,47.152443,Puyallup,WA,98373
354,-95.728027,29.786583,Katy,TX,77449
369,-77.893356,40.806892,State College,PA,16803
357,-95.152748,29.645262,Pasadena,TX,77505
370,-94.406761,38.929939,Lees Summit,MO,64081
349,-121.39713,38.426502,Elk Grove,CA,95758
360,-73.108429,44.443977,Williston,VT,05495
362,-117.39812,47.749241,Spokane,WA,99218
374,-73.826805,40.983246,Yonkers,NY,10710
351,-94.150681,36.124676,Fayetteville,AR,72703
365,-83.71122,32.817726,Macon,GA,31206
355,-117.20337,47.67564,Spokane,WA,99216
368,-85.201164,41.067696,Fort Wayne,IN,46804
346,-94.474815,37.094124,Joplin,MO,64801
36,-94.358147,39.049152,Independence,MO,64057
358,-115.03682,36.065033,Henderson,NV,89014
371,-86.109589,40.47047,Kokomo,IN,46902
372,-122.315237,47.317171,Federal Way,WA,98003
373,-90.068474,29.904261,Harvey,LA,70058
363,-93.718773,32.439808,Shreveport,LA,71105
375,-106.00905,35.640133,Santa Fe,NM,87505
387,-88.342552,41.867233,Geneva,IL,60134
378,-77.871399,34.236935,Wilmington,NC,28403
377,-112.43195,34.550468,Prescott,AZ,86303
379,-92.322624,42.459034,Waterloo,IA,50702
380,-89.757571,30.26848,Slidell,LA,70458
392,-117.27953,33.94096,Riverside,CA,92507
383,-86.719803,33.4342,Birmingham,AL,35242
382,-105.15391,39.736855,Lakewood,CO,80401
384,-76.492142,42.481991,Ithaca,NY,14850
386,-77.384796,35.574509,Greenville,NC,27834
385,-70.715469,41.972893,Plymouth,MA,02360
376,-86.422928,42.076942,Benton Harbor,MI,49022
388,-74.298492,40.290363,Manalapan,NJ,07726
390,-82.594879,40.786804,Mansfield,OH,44903
389,-84.08573,33.69778,Conyers,GA,30013
381,-72.759117,41.72427,West Hartford,CT,06110
393,-118.344561,34.089316,W Hollywood,CA,90038
391,-121.45798,37.757935,Tracy,CA,95304
395,-87.208504,30.475636,Pensacola,FL,32504
394,-84.607925,39.129051,Cincinnati,OH,45238
396,-120.67577,35.257591,San Luis Obispo,CA,93405
397,-77.240234,38.924973,Vienna,VA,22182
399,-89.65448,44.920456,Wausau,WI,54401
398,-122.67893,47.655174,Silverdale,WA,98383
39,-94.722305,38.957302,Overland Park,KS,66214
400,-74.143654,40.410389,Holmdel,NJ,07733
402,-83.006142,42.631668,Utica,MI,48315
403,-83.3862122,42.3434956,Westland,MI,48185
401,-83.252899,42.199177,Taylor,MI,48180
405,-83.972229,43.471016,Saginaw,MI,48603
406,-85.581505,42.915329,Grand Rapids,MI,49546
404,-83.282616,42.496433,Southfield,MI,48034
408,-83.765007,42.240841,Ann Arbor,MI,48108
409,-85.689129,43.025014,Grand Rapids,MI,49544
407,-82.923088,42.522266,Roseville,MI,48066
410,-83.203293,42.328255,Dearborn,MI,48126
411,-83.752464,42.985092,Flint,MI,48507
40,-91.431892,44.771576,Eau Claire,WI,54701
413,-85.590546,42.217541,Portage,MI,49002
412,-83.296834,42.606539,Bloomfield Hills,MI,48302
414,-83.105247,42.530613,Madison Heights,MI,48071
415,-82.458565,43.042362,Ft Gratiot,MI,48059
417,-83.43766,42.443993,Novi,MI,48375
416,-84.42382,42.722553,Okemos,MI,48864
425,-81.304495,35.701114,Hickory,NC,28602
419,-71.215454,42.761078,Salem,NH,03079
421,-76.230637,36.773109,Chesapeake,VA,23320
423,-77.602669,37.650169,Glen Allen,VA,23060
420,-76.138672,36.836315,Virginia Beach,VA,23462
422,-77.611366,37.509003,Richmond,VA,23235
427,-77.417465,39.396606,Frederick,MD,21704
424,-82.380379,29.621784,Gainesville,FL,32608
426,-83.985214,34.068127,Buford,GA,30519
418,-72.643005,42.169613,Holyoke,MA,01040
429,-81.55616,30.319458,Jacksonville,FL,32225
428,-73.848686,42.690285,Albany,NY,12203
431,-81.871803,26.587294,Fort Myers,FL,33907
432,-79.800148,40.431396,Monroeville,PA,15146
433,-77.632019,43.077724,Rochester,NY,14623
430,-81.737518,30.19779,Jacksonville,FL,32244
436,-71.176796,42.23859,Dedham,MA,02026
434,-79.96048,37.298843,Roanoke,VA,24012
438,-117.15253,32.768955,San Diego,CA,92108
437,-117.34471,33.182526,Oceanside,CA,92054
435,-84.25943,30.436726,Tallahassee,FL,32301
43,-92.170853,46.808983,Duluth,MN,55811
440,-86.42733,36.953148,Bowling Green,KY,42104
442,-73.236984,40.739594,Bay Shore,NY,11706
444,-79.1884,37.348583,Lynchburg,VA,24502
443,-81.517899,28.553106,Ocoee,FL,34761
441,-71.352348,41.939835,North Attleboro,MA,02760
445,-82.524948,35.580585,Asheville,NC,28805
447,-122.25977,47.447182,Tukwila,WA,98188
446,-76.913223,38.626431,Waldorf,MD,20603
449,-83.29557,42.706615,Auburn Hills,MI,48326
44,-88.154015,43.034664,Brookfield,WI,53045
448,-75.295143,40.102715,Plymouth Meeting,PA,19462
451,-122.80905,45.497982,Beaverton,OR,97005
450,-122.56196,45.57545,Portland,OR,97220
461,-74.370705,41.451874,Middletown,NY,10941
454,-73.600525,40.74416,Westbury,NY,11590
452,-122.57665,45.454605,Portland,OR,97086
453,-122.98762,44.941681,Salem,OR,97301
456,-74.305893,40.559593,Iselin,NJ,08830
457,-74.5464311,40.9044482,Rockaway,NJ,07866
458,-73.100082,40.883862,South Setauket,NY,11720
459,-78.815033,42.999763,Amherst,NY,14228
45,-88.982018,42.270618,Rockford,IL,61107
460,-73.919617,41.624077,Poughkeepsie,NY,12601
455,-73.951889,41.096241,West Nyack,NY,10994
462,-82.583344,28.070105,Tampa,FL,33625
463,-68.746284,44.835999,Bangor,ME,04401
464,-85.761253,42.877113,Grandville,MI,49418
465,-75.543953,39.826527,Wilmington,DE,19803
476,-84.425766,42.26889,Jackson,MI,49202
467,-73.500443,40.727947,Levittown,NY,11756
469,-74.167274,40.577339,Staten Island,NY,10314
46,-88.259209,40.142494,Champaign,IL,61822
470,-122.32269,47.709419,Seattle,WA,98125
471,-73.819061,40.902191,Mount Vernon,NY,10550
472,-74.298042,40.690983,Union,NJ,07083
473,-74.358688,40.801476,East Hanover,NJ,07936
474,-74.044983,40.780956,Secaucus,NJ,07094
468,-74.212135,40.885555,Woodland Park,NJ,07424
475,-74.139458,40.061134,Brick,NJ,08723
477,-122.2688,47.824009,Lynnwood,WA,98036
478,-73.909309,40.753345,Long Island City,NY,11101
479,-76.498558,37.107887,Newport News,VA,23602
47,-89.706505,39.75972,Springfield,IL,62704
480,-86.207275,43.153038,Muskegon,MI,49444
482,-73.99295,40.74194,New York,NY,10010
484,-72.536156,41.807316,Manchester,CT,06040
483,-73.874451,40.735409,Elmhurst,NY,11373
485,-112.36115,33.460163,Goodyear,AZ,85395
486,-76.732841,38.945351,Bowie,MD,20715
487,-72.727386,41.656132,Newington,CT,06111
488,-85.149651,35.038151,Chattanooga,TN,37421
489,-86.345963,39.765411,Avon,IN,46123
48,-95.760719,39.037628,Topeka,KS,66604
490,-86.129921,40.000778,Carmel,IN,46032
491,-85.437332,40.220001,Muncie,IN,47304
492,-89.192314,37.732719,Carbondale,IL,62901
493,-77.049011,38.831665,Alexandria,VA,22305
494,-84.311859,39.29158,Cincinnati,OH,45249
503,-84.345879,33.91827,Dunwoody,GA,30346
497,-111.88907,40.545322,Sandy,UT,84070
496,-112.007388,41.175694,Ogden,UT,84405
498,-122.18105,47.613373,Bellevue,WA,98005
49,-88.951569,40.504742,Bloomington,IL,61704
499,-122.28633,37.827579,Oakland,CA,94608
500,-85.649757,44.725368,Traverse City,MI,49684
4,-93.449539,44.969658,Hopkins,MN,55305
502,-84.478714,33.891396,Smyrna,GA,30080
501,-84.570404,34.010647,Kennesaw,GA,30144
495,-91.085083,30.393513,Baton Rouge,LA,70836
505,-84.324226,33.566811,Morrow,GA,30260
504,-84.130768,33.949905,Duluth,GA,30096
507,-82.074783,33.490231,Augusta,GA,30909
509,-81.407402,28.662216,Altamonte Springs,FL,32714
508,-81.123764,32.00423,Savannah,GA,31406
50,-96.625865,40.812568,Lincoln,NE,68510
511,-83.45231,33.915956,Athens,GA,30606
520,-82.680244,34.552116,Anderson,SC,29621
512,-80.655655,28.079445,Melbourne,FL,32904
513,-84.249758,33.845027,Tucker,GA,30084
515,-81.075783,29.191765,Daytona Beach,FL,32114
514,-86.665344,34.741272,Huntsville,AL,35806
516,-84.284645,34.051708,Alpharetta,GA,30022
517,-80.036537,32.942181,North Charleston,SC,29406
518,-73.98793,41.969181,Kingston,NY,12401
519,-84.757843,33.727421,Douglasville,GA,30135
51,-97.245613,37.722157,Wichita,KS,67206
510,-81.403244,28.445732,Orlando,FL,32809
521,-111.88615,40.658905,Murray,UT,84107
522,-94.245956,46.358746,Baxter,MN,56425
523,-89.570747,37.302067,Cape Girardeau,MO,63703
532,-71.396507,42.301392,Framingham,MA,01701
524,-81.772842,26.220879,Naples,FL,34109
526,-116.28472,43.604088,Boise,ID,83709
527,-111.89649,40.72496,Salt Lake City,UT,84115
537,-71.07775,42.36849,Cambridge,MA,02141
529,-119.31169,36.295441,Visalia,CA,93277
52,-93.258553,37.150909,Springfield,MO,65804
531,-70.33503,43.633976,South Portland,ME,04106
533,-70.940536,42.551113,Danvers,MA,01923
530,-70.999031,42.216267,Braintree,MA,02184
525,-75.241013,40.238003,North Wales,PA,19454
534,-71.441246,42.71386,Nashua,NH,03060
535,-70.799675,43.094627,Newington,NH,03801
547,-76.805817,40.30798,Harrisburg,PA,17112
528,-121.31206,38.000053,Stockton,CA,95207
538,-76.172577,43.069202,Syracuse,NY,13290
539,-149.86519,61.143032,Anchorage,AK,99515
541,-73.742126,43.106651,Saratoga Springs,NY,12866
540,-93.348267,45.201977,Coon Rapids,MN,55448
543,-80.117157,26.162939,Fort Lauderdale,FL,33306
542,-115.33474,36.160297,Las Vegas,NV,89135
544,-74.622353,40.591393,Bridgewater,NJ,08807
545,-75.310799,43.091564,New Hartford,NY,13413
536,-71.431908,42.956944,Manchester,NH,03103
549,-72.151711,41.382202,Waterford,CT,06385
54,-96.630699,32.804329,Mesquite,TX,75150
550,-80.087624,26.719694,West Palm Beach,FL,33401
551,-80.312958,26.147333,Plantation,FL,33323
552,-80.397728,25.68733,Miami,FL,33186
554,-80.20269,26.370686,Boca Raton,FL,33498
553,-80.321373,25.733393,Miami,FL,33155
555,-80.32196,25.857906,Hialeah,FL,33012
566,-122.21465,47.910816,Everett,WA,98208
558,-80.142876,25.971502,Aventura,FL,33180
559,-80.301666,26.006342,Pembroke Pines,FL,33026
55,-97.202721,32.827339,Hurst,TX,76053
560,-82.323654,27.939915,Brandon,FL,33510
561,-82.504753,27.957933,Tampa,FL,33607
562,-82.531593,27.295446,Sarasota,FL,34231
563,-81.972618,28.093895,Lakeland,FL,33809
564,-82.728493,27.966438,Clearwater,FL,33765
557,-80.307457,25.692381,Miami,FL,33143
575,-75.648804,39.727341,Wilmington,DE,19808
571,-81.205269,28.560989,Orlando,FL,32828
565,-82.730141,27.790089,St. Petersburg,FL,33710
56,-96.937014,32.602106,Cedar Hill,TX,75104
569,-71.497124,41.70055,Warwick,RI,02886
570,-82.979889,40.140507,Columbus,OH,43240
572,-90.212784,30.005951,Metaire,LA,70003
573,-82.263016,38.418854,Barboursville,WV,25504
582,-75.328537,39.92009,Springfield,PA,19064
580,-75.965622,40.347271,Wyomissing,PA,19610
567,-71.798485,42.295692,Worcester,MA,01606
584,-80.174454,40.451527,Pittsburgh,PA,15275
577,-74.863243,40.187136,Fairless Hills,PA,19030
579,-75.094734,39.827282,Deptford,NJ,08096
585,-80.007973,40.523521,Pittsburgh,PA,15237
578,-74.67971,40.303524,Princeton,NJ,08540
581,-74.630013,39.45351,Mays Landing,NJ,08330
574,-78.582092,35.693901,Garner,NC,27529
568,-70.29747,41.667824,Hyannis,MA,02601
583,-74.957619,39.940788,Mt Laurel,NJ,08054
576,-75.123978,40.158539,Willow Grove,PA,19090
587,-75.485695,40.628716,Whitehall,PA,18052
57,-97.140121,32.67643,Arlington,TX,76015
588,-79.945236,40.334572,Pittsburgh,PA,15236
589,-75.017868,40.09425,Philadelphia,PA,19115
586,-80.046425,40.345291,Bethel Park,PA,15102
590,-119.21065,46.226234,Kennewick,WA,99336
58,-96.768257,32.876068,Dallas,TX,75231
591,-71.474037,43.232655,Concord,NH,03301
592,-108.57835,45.753693,Billings,MT,59102
594,-94.756844,32.539345,Longview,TX,75605
593,-114.03745,46.889271,Missoula,MT,59808
597,-80.092651,42.057053,Erie,PA,16509
596,-71.158463,42.363464,Watertown,MA,02472
595,-79.511009,40.304958,Greensburg,PA,15601
599,-73.999947,40.595196,Brooklyn,NY,11214
59,-89.299362,43.130154,Madison,WI,53704
598,-74.396378,40.456505,East Brunswick,NJ,08816
609,-73.996689,40.72551,New York,NY,10012
601,-79.421364,35.155853,Aberdeen,NC,28315
603,-96.996155,28.866844,Victoria,TX,77904
604,-93.272888,43.147381,Mason City,IA,50401
600,-123.04425,44.080719,Springfield,OR,97477
606,-88.952835,39.914738,Forsyth,IL,62535
605,-94.093834,33.455402,Texarkana,TX,75503
608,-81.329147,28.800777,Sanford,FL,32771
617,-84.501755,39.38736,Hamilton,OH,45011
602,-92.369583,38.963169,Columbia,MO,65203
607,-88.343216,41.984211,South Elgin,IL,60177
612,-90.138527,30.44239,Covington,LA,70433
613,-94.813057,39.812572,St Joseph,MO,64506
646,-97.552216,35.610817,Oklahoma City,OK,73134
647,-88.055824,42.164577,Kildeer,IL,60047
611,-93.424522,44.860741,Eden Prairie,MN,55344
649,-118.77383,34.284702,Simi Valley,CA,93065
655,-116.79285,47.7379,Coeur d'Alene,ID,83815
648,-79.518105,36.066101,Burlington,NC,27215
664,-80.845535,32.254494,Bluffton,SC,29910
663,-87.291214,36.589325,Clarksville,TN,37040
660,-121.49863,38.636646,Sacramento,CA,95834
688,-80.091019,26.842693,Palm Beach Gardens,FL,33410
662,-85.404282,32.617908,Opelika,AL,36801
667,-88.368393,43.051662,Delafield,WI,53018
665,-97.320786,32.570015,Burleson,TX,76028
654,-87.914368,43.175716,Fox Point,WI,53217
685,-122.01905,37.356812,Sunnyvale,CA,94087
661,-89.357079,31.323195,Hattiesburg,MS,39401
692,-75.03932,39.43007,Vineland,NJ,08360
6,-93.077156,44.879314,Inver Grove Heights,MN,55077
757,-88.119286,43.188984,Menomonee Falls,WI,53051
760,-72.806778,41.550098,Meriden,CT,06450
694,-104.70463,39.607738,Aurora,CO,80016
678,-87.848976,30.666006,Spanish Fort,AL,36527
759,-95.843056,41.229534,Council Bluffs,IA,51501
758,-81.520035,41.313168,Macedonia,OH,44056
762,-95.913109,36.099899,Tulsa,OK,74135
764,-118.44733,34.153481,Sherman Oaks,CA,91403
763,-157.87526,21.318649,Honolulu,HI,96817
768,-94.467415,39.246937,Kansas City,MO,64157
766,-76.4105,36.823021,Chesapeake,VA,23321
767,-81.809525,26.402115,Estero,FL,33928
668,-84.219849,33.463711,Mcdonough,GA,30253
691,-97.694054,30.630672,Georgetown,TX,78627
693,-104.99052,40.415318,Loveland,CO,80538
773,-111.68864,40.274288,Orem,UT,84058
772,-75.565224,38.416882,Salisbury,MD,21804
774,-117.79408,33.721481,Tustin,CA,92782
775,-117.54958,33.977989,Eastvale,CA,91752
776,-84.013058,33.882777,Snellville,GA,30078
778,-88.705612,34.299332,Tupelo,MS,38804
787,-112.35039,33.636982,Surprise,AZ,85374
789,-83.321693,30.842571,Valdosta,GA,31601
788,-77.387878,37.249237,Colonial Heights,VA,23834
790,-83.836006,39.94521,Springfield,OH,45504
791,-85.891365,37.739964,Elizabethtown,KY,42701
793,-85.44733,31.26812,Dothan,AL,36303
792,-96.345161,42.445923,Sioux City,IA,51106
796,-93.800575,41.565117,West Des Moines,IA,50266
797,-121.96262,36.98585,Soquel,CA,95073
798,-122.33651,48.450352,Burlington,WA,98233
795,-83.618866,41.05275,Findlay,OH,45840
7,-93.168518,45.01651,Roseville,MN,55113
799,-86.423141,30.387573,Destin,FL,32541
8002,-84.444486,33.641229,Atlanta,GA,30320
8001,-93.306391,44.864729,Richfield,MN,55423
8004,-97.040653,32.897449,Dallas,TX,75261
8003,-97.040653,32.897449,Dallas,TX,75261
8006,-93.227904,44.873221,Minneapolis,MN,55111
8009,-95.347925,29.986715,Houston,TX,77032
8007,-71.025663,42.363275,Boston,MA,2128
8016,-115.150408,36.08863,Las Vegas,NV,89119
8017,-115.150408,36.08863,Las Vegas,NV,89119
8005,-93.227904,44.873221,Minneapolis,MN,55111
8014,-97.040653,32.897449,Dallas,TX,75261
8008,-115.150408,36.08863,Las Vegas,NV,89119
8011,-122.404346,37.646615,San Francisco,CA,94080
8018,-115.150408,36.08863,Las Vegas,NV,89119
8019,-97.040653,32.897449,Dallas,TX,75261
8010,-95.347925,29.986715,Houston,TX,77032
8020,-71.025663,42.363275,Boston,MA,2128
801,-77.080856,38.948307,Washington,DC,20016
8013,-118.398227,33.94466,Los Angeles,CA,90045
8012,-118.398227,33.94466,Los Angeles,CA,90045
8021,-81.309138,28.430565,Orlando,FL,32827
8022,-89.981706,35.044247,Memphis,TN,38116
8023,-97.040653,32.897449,Dallas,TX,75261
8025,-80.14059,26.067547,Ft. Lauderdale,FL,33315
8026,-119.776726,39.504041,Reno,NV,89502
8027,-73.784817,40.645676,Jamaica,NY,11430
8028,-73.784817,40.645676,Jamaica,NY,11430
8031,-95.347925,29.986715,Houston,TX,77032
802,-106.75091,32.311649,Las Cruces,NM,88001
8032,-95.347925,29.986715,Houston,TX,77032
8034,-118.398227,33.94466,Los Angeles,CA,90045
8033,-73.784817,40.645676,Jamaica,NY,11430
8035,-118.398227,33.94466,Los Angeles,CA,90045
8037,-86.669169,36.131517,Nashville,TN,37214
8036,-80.14059,26.067547,Ft. Lauderdale,FL,33315
8038,-80.14059,26.067547,Ft. Lauderdale,FL,33315
8039,-122.200085,37.729292,Oakland,CA,94621
803,-84.623619,42.741688,Lansing,MI,48917
8040,-74.177373,40.690382,Newark,NJ,7114
8042,-73.856609,40.779051,Flushing,NY,11371
8045,-82.889208,39.99822,Columbus,OH,43219
8046,-73.856609,40.779051,Flushing,NY,11371
8043,-82.902944,40.211273,Cleveland,OH,44181
8048,-115.150408,36.08863,Las Vegas,NV,89119
8047,-73.784817,40.645676,Jamaica,NY,11430
8050,-80.089949,26.68871,West Palm Beach,FL,33415
8052,-96.849343,32.844212,Dallas,TX,75235
8051,-80.089949,26.68871,West Palm Beach,FL,33415
8055,-118.398227,33.94466,Los Angeles,CA,90045
8053,-95.347925,29.986715,Houston,TX,77032
8059,-73.784817,40.645676,Jamaica,NY,11430
8056,-118.398227,33.94466,Los Angeles,CA,90045
805,-77.39399,34.781971,Jacksonville,NC,28546
8060,-97.040653,32.897449,Dallas,TX,75261
8062,-71.025663,42.363275,Boston,MA,2128
8063,-97.040653,32.897449,Dallas,TX,75261
8064,-93.227904,44.873221,Minneapolis,MN,55111
8066,-115.150408,36.08863,Las Vegas,NV,89119
8067,-86.298064,39.714695,Indianapolis,IN,46241
8068,-115.150408,36.08863,Las Vegas,NV,89119
806,-71.322655,41.791756,Seekonk,MA,02771
8069,-73.856609,40.779051,Flushing,NY,11371
8070,-149.981754,61.17426,Anchorage,AK,99502
8071,-118.398227,33.94466,Los Angeles,CA,90045
8073,-118.398227,33.94466,Los Angeles,CA,90045
8074,-81.309138,28.430565,Orlando,FL,32827
8075,-78.800314,35.870697,Morrisville,NC,27623
8087,-74.177373,40.690382,Newark,NJ,7114
8077,-82.889208,39.99822,Columbus,OH,43219
8078,-119.776726,39.504041,Reno,NV,89502
8079,-81.309138,28.430565,Orlando,FL,32827
8080,-86.298064,39.714695,Indianapolis,IN,46241
807,-86.801842,33.37722,Hoover,AL,35244
8081,-149.981754,61.17426,Anchorage,AK,99502
8082,-115.150408,36.08863,Las Vegas,NV,89119
8083,-115.150408,36.08863,Las Vegas,NV,89119
8085,-75.225792,39.898851,Philadelphia,PA,19153
8084,-74.177373,40.690382,Newark,NJ,7114
8076,-97.666935,30.202087,Austin,TX,78719
809,-72.694313,40.929913,Riverhead,NY,11901
808,-80.08805,26.53294,Boynton Beach,FL,33426
8106,-93.227904,44.873221,Minneapolis,MN,55111
8090,-77.448032,38.952866,Dulles,VA,20166
8092,-87.904261,42.948026,Milwaukee,WI,53207
8093,-76.7003,39.178745,Baltimore,MD,21240
8113,-95.347925,29.986715,Houston,TX,77032
8098,-78.800314,35.870697,Morrisville,NC,27623
8099,-81.309138,28.430565,Orlando,FL,32827
8103,-118.398227,33.94466,Los Angeles,CA,90045
8088,-73.784817,40.645676,Jamaica,NY,11430
8119,-106.396121,31.798911,El Paso,TX,79925
8089,-95.347925,29.986715,Houston,TX,77032
8105,-97.666935,30.202087,Austin,TX,78719
8108,-93.227904,44.873221,Minneapolis,MN,55111
8127,-93.227904,44.873221,Minneapolis,MN,55111
8111,-122.404346,37.646615,San Francisco,CA,94080
812,-93.60405,42.009331,Ames,IA,50010
8114,-83.002751,42.408969,Detroit,MI,48213
8116,-115.150408,36.08863,Las Vegas,NV,89119
8118,-84.444486,33.641229,Atlanta,GA,30320
8134,-122.404346,37.646615,San Francisco,CA,94080
8104,-115.150408,36.08863,Las Vegas,NV,89119
8121,-81.309138,28.430565,Orlando,FL,32827
8125,-95.895321,36.197539,Tulsa,OK,74115
8126,-81.309138,28.430565,Orlando,FL,32827
8112,-122.404346,37.646615,San Francisco,CA,94080
8128,-81.309138,28.430565,Orlando,FL,32827
8095,-78.731887,42.934038,Cheektowaga,NY,14225
8130,-73.784817,40.645676,Jamaica,NY,11430
8132,-82.889208,39.99822,Columbus,OH,43219
8131,-115.150408,36.08863,Las Vegas,NV,89119
8145,-122.404346,37.646615,San Francisco,CA,94080
8135,-118.398227,33.94466,Los Angeles,CA,90045
8137,-98.475401,29.528016,San Antonio,TX,78216
8139,-157.919795,21.332003,Honolulu,HI,96819
8138,-98.475401,29.528016,San Antonio,TX,78216
813,-88.127853,41.705456,Bolingbrook,IL,60490
8141,-84.444486,33.641229,Atlanta,GA,30320
8140,-157.919795,21.332003,Honolulu,HI,96819
8142,-84.444486,33.641229,Atlanta,GA,30320
8144,-92.221081,34.72761,Little Rock,AR,72202
8143,-80.14059,26.067547,Ft. Lauderdale,FL,33315
8159,-73.154758,44.469108,S. Burlington,VT,5403
8146,-122.404346,37.646615,San Francisco,CA,94080
8149,-122.200085,37.729292,Oakland,CA,94621
8147,-81.208756,32.135632,Savannah,GA,31408
814,-87.670631,41.919514,Chicago,IL,60614
8150,-97.040653,32.897449,Dallas,TX,75261
8153,-157.919795,21.332003,Honolulu,HI,96819
8152,-157.919795,21.332003,Honolulu,HI,96819
8156,-71.435941,41.725901,Warwick,RI,2886
8157,-71.435941,41.725901,Warwick,RI,2886
8117,-115.150408,36.08863,Las Vegas,NV,89119
8158,-77.663133,43.128276,Rochester,NY,14624
8160,-94.715947,39.305254,Kansas City,MO,64153
8161,-94.715947,39.305254,Kansas City,MO,64153
8164,-117.196704,32.729565,San Diego,CA,92101
8162,-70.310492,43.647207,Portland,ME,4102
8165,-117.196704,32.729565,San Diego,CA,92101
8166,-117.196715,32.730323,San Diego,CA,92101
8167,-117.196704,32.729565,San Diego,CA,92101
8169,-80.944165,35.223517,Charlotte,NC,28208
816,-80.460098,27.642433,Vero Beach,FL,32966
8170,-84.444486,33.641229,Atlanta,GA,30320
8173,-94.297207,36.275599,Bentonville,AR,72712
8177,-83.003717,42.409021,Detroit,MI,48213
8174,-115.150408,36.08863,Las Vegas,NV,89119
817,-88.689384,37.077511,Paducah,KY,42001
